#time Tmin Tmax uniTmin uniTmax Amin Amax
481	-0.0160088 0.985687	1 1	0.990575 1.0088
481.5	-0.0160284 0.986276	1 1	0.990576 1.00881
482	-0.0160104 0.986672	1 1	0.990578 1.00881
482.5	-0.0159518 0.986868	1 1	0.990579 1.00881
483	-0.0159394 0.986873	1 1	0.990581 1.00881
483.5	-0.015945 0.986681	1 1	0.990582 1.00881
484	-0.0159122 0.986283	1 1	0.990573 1.00881
484.5	-0.0158858 0.985678	1 1	0.99056 1.00881
485	-0.015899 0.985917	1 1	0.990548 1.00881
485.5	-0.0159794 0.986442	1 1	0.990536 1.00881
486	-0.0160266 0.986739	1 1	0.990523 1.00881
486.5	-0.0160345 0.986833	1 1	0.99051 1.00881
487	-0.0160015 0.986716	1 1	0.990498 1.00881
487.5	-0.0159287 0.98639	1 1	0.990487 1.00881
488	-0.0159193 0.985833	1 1	0.990477 1.00882
488.5	-0.0159304 0.985093	1 1	0.990466 1.00884
489	-0.015955 0.984306	1 1	0.990457 1.00885
489.5	-0.0159386 0.984616	1 1	0.990447 1.00887
490	-0.0159293 0.98508	1 1	0.990437 1.00888
490.5	-0.0160062 0.985699	1 1	0.990428 1.00889
491	-0.0160502 0.986093	1 1	0.990418 1.00891
491.5	-0.0160572 0.986292	1 1	0.990408 1.00892
492	-0.0160263 0.986286	1 1	0.990397 1.00894
492.5	-0.0159625 0.986073	1 1	0.990387 1.00895
493	-0.0159392 0.985667	1 1	0.990378 1.00896
493.5	-0.0158869 0.985573	1 1	0.990368 1.00898
494	-0.0159278 0.986242	1 1	0.99036 1.00899
494.5	-0.0159294 0.986673	1 1	0.990352 1.009
495	-0.0159522 0.986888	1 1	0.990344 1.00901
495.5	-0.0160358 0.9869	1 1	0.990336 1.00902
496	-0.0160835 0.986714	1 1	0.990329 1.00903
496.5	-0.0160955 0.986345	1 1	0.990323 1.00904
497	-0.0160732 0.98576	1 1	0.990318 1.00905
497.5	-0.0160175 0.985004	1 1	0.990313 1.00906
498	-0.015974 0.98432	1 1	0.99031 1.00907
498.5	-0.0159064 0.984566	1 1	0.990306 1.00907
499	-0.0157972 0.985022	1 1	0.9903 1.00908
499.5	-0.01582 0.985657	1 1	0.990295 1.00909
500	-0.0159466 0.986073	1 1	0.99029 1.0091
500.5	-0.0160424 0.986308	1 1	0.990285 1.00911
501	-0.0161109 0.986365	1 1	0.99028 1.00911
501.5	-0.0161453 0.986233	1 1	0.990275 1.00912
502	-0.0161432 0.985887	1 1	0.990271 1.00913
502.5	-0.0161057 0.985338	1 1	0.990267 1.00913
503	-0.0160334 0.985789	1 1	0.990265 1.00914
503.5	-0.0159426 0.986215	1 1	0.990264 1.00914
504	-0.0158915 0.986434	1 1	0.990264 1.00915
504.5	-0.0158551 0.98648	1 1	0.990264 1.00915
505	-0.0159358 0.986343	1 1	0.990264 1.00916
505.5	-0.0160484 0.98603	1 1	0.990264 1.00916
506	-0.0161342 0.985523	1 1	0.990264 1.00916
506.5	-0.0161913 0.984837	1 1	0.990263 1.00917
507	-0.0162159 0.98438	1 1	0.990263 1.00917
507.5	-0.0162085 0.984147	1 1	0.990263 1.00917
508	-0.0161677 0.984924	1 1	0.990264 1.00917
508.5	-0.016094 0.9857	1 1	0.990266 1.00918
509	-0.0159864 0.98628	1 1	0.990269 1.00918
509.5	-0.0158731 0.986649	1 1	0.990272 1.00918
510	-0.0158789 0.98681	1 1	0.990276 1.00918
510.5	-0.0160147 0.986798	1 1	0.99028 1.00918
511	-0.0161258 0.986612	1 1	0.990284 1.00918
511.5	-0.0162093 0.98624	1 1	0.990289 1.00917
512	-0.0162647 0.985682	1 1	0.990293 1.00917
512.5	-0.0162891 0.984947	1 1	0.990297 1.00917
513	-0.0162816 0.984313	1 1	0.990301 1.00917
513.5	-0.016242 0.984505	1 1	0.990307 1.00917
514	-0.0161686 0.984551	1 1	0.990313 1.00917
514.5	-0.0160647 0.985272	1 1	0.990319 1.00916
515	-0.0159333 0.985816	1 1	0.990328 1.00916
515.5	-0.0159287 0.986201	1 1	0.990337 1.00915
516	-0.0160629 0.986406	1 1	0.990346 1.00915
516.5	-0.0161751 0.986432	1 1	0.990348 1.00917
517	-0.0162601 0.986291	1 1	0.990339 1.00918
517.5	-0.0163181 0.985968	1 1	0.990329 1.0092
518	-0.0163474 0.985466	1 1	0.99032 1.00921
518.5	-0.0163448 0.984857	1 1	0.990311 1.00922
519	-0.01631 0.985176	1 1	0.990302 1.00924
519.5	-0.0162417 0.985305	1 1	0.990292 1.00925
520	-0.0161615 0.985292	1 1	0.990284 1.00926
520.5	-0.0160729 0.985118	1 1	0.990277 1.00927
521	-0.0159595 0.985206	1 1	0.990271 1.00928
521.5	-0.0160888 0.985655	1 1	0.990265 1.00929
522	-0.0161978 0.985934	1 1	0.99026 1.0093
522.5	-0.0162841 0.986036	1 1	0.990253 1.00931
523	-0.0163445 0.985972	1 1	0.990247 1.00932
523.5	-0.0163772 0.985721	1 1	0.990241 1.00933
524	-0.0163903 0.985312	1 1	0.990235 1.00934
524.5	-0.0164083 0.985012	1 1	0.990229 1.00935
525	-0.0163945 0.985336	1 1	0.990223 1.00936
525.5	-0.0163477 0.985485	1 1	0.990217 1.00937
526	-0.0162688 0.985457	1 1	0.990211 1.00937
526.5	-0.0161632 0.985287	1 1	0.990207 1.00938
527	-0.0160988 0.98496	1 1	0.990204 1.00939
527.5	-0.016202 0.985362	1 1	0.990201 1.00939
528	-0.0162816 0.985727	1 1	0.990199 1.00939
528.5	-0.0163456 0.985913	1 1	0.990196 1.0094
529	-0.0164279 0.985933	1 1	0.990193 1.0094
529.5	-0.016484 0.985784	1 1	0.990191 1.00941
530	-0.0165127 0.985458	1 1	0.990188 1.00941
530.5	-0.0165123 0.984951	1 1	0.990186 1.00942
531	-0.0164794 0.984993	1 1	0.990183 1.00942
531.5	-0.0164106 0.985134	1 1	0.99018 1.00943
532	-0.0163244 0.985125	1 1	0.990178 1.00943
532.5	-0.0162828 0.984964	1 1	0.990178 1.00944
533	-0.0162133 0.984732	1 1	0.990178 1.00944
533.5	-0.0162888 0.985355	1 1	0.990178 1.00944
534	-0.0163937 0.98582	1 1	0.990179 1.00944
534.5	-0.0164759 0.986101	1 1	0.99018 1.00944
535	-0.0165331 0.986209	1 1	0.990181 1.00944
535.5	-0.016564 0.986136	1 1	0.990182 1.00944
536	-0.0165655 0.985883	1 1	0.990183 1.00944
536.5	-0.0165361 0.985462	1 1	0.990185 1.00944
537	-0.0165246 0.984852	1 1	0.990186 1.00944
537.5	-0.0165291 0.984184	1 1	0.990188 1.00944
538	-0.0165017 0.98416	1 1	0.99019 1.00944
538.5	-0.0164471 0.983974	1 1	0.990193 1.00944
539	-0.0163641 0.984663	1 1	0.990197 1.00944
539.5	-0.0163864 0.985342	1 1	0.990201 1.00943
540	-0.0164618 0.985873	1 1	0.990206 1.00943
540.5	-0.016512 0.98622	1 1	0.99021 1.00942
541	-0.0165354 0.986401	1 1	0.990215 1.00942
541.5	-0.0165453 0.986409	1 1	0.99022 1.00942
542	-0.0166099 0.986231	1 1	0.990225 1.00941
542.5	-0.0166468 0.985892	1 1	0.99023 1.00941
543	-0.0166554 0.985356	1 1	0.990236 1.0094
543.5	-0.0166342 0.984625	1 1	0.990242 1.0094
544	-0.0165822 0.98371	1 1	0.990248 1.0094
544.5	-0.0165021 0.983868	1 1	0.990254 1.00942
545	-0.0164845 0.984081	1 1	0.990245 1.00943
545.5	-0.0164737 0.984802	1 1	0.990236 1.00944
546	-0.0164387 0.985342	1 1	0.990228 1.00946
546.5	-0.0165042 0.985712	1 1	0.990218 1.00947
547	-0.0165892 0.98591	1 1	0.990208 1.00948
547.5	-0.0166471 0.985939	1 1	0.990198 1.0095
548	-0.0166759 0.985801	1 1	0.990187 1.00951
548.5	-0.0166754 0.985487	1 1	0.990176 1.00952
549	-0.0166448 0.984978	1 1	0.990168 1.00954
549.5	-0.0166286 0.984979	1 1	0.99016 1.00955
550	-0.0166697 0.985436	1 1	0.990151 1.00956
550.5	-0.0166839 0.985698	1 1	0.990144 1.00957
551	-0.0166715 0.985789	1 1	0.990138 1.00958
551.5	-0.0166337 0.98571	1 1	0.990133 1.00958
552	-0.0165667 0.985463	1 1	0.990127 1.00959
552.5	-0.0165318 0.985058	1 1	0.99012 1.0096
553	-0.0165664 0.984499	1 1	0.990112 1.00961
553.5	-0.0165746 0.983803	1 1	0.990106 1.00962
554	-0.0165836 0.98363	1 1	0.990101 1.00963
554.5	-0.0166637 0.98381	1 1	0.990097 1.00963
555	-0.0167205 0.984627	1 1	0.990093 1.00964
555.5	-0.0167518 0.985262	1 1	0.990089 1.00964
556	-0.0167557 0.985705	1 1	0.990086 1.00965
556.5	-0.016732 0.985988	1 1	0.990082 1.00965
557	-0.0166788 0.986109	1 1	0.990079 1.00966
557.5	-0.0166212 0.98607	1 1	0.990076 1.00966
558	-0.0166699 0.985862	1 1	0.990072 1.00966
558.5	-0.0166897 0.985469	1 1	0.990069 1.00967
559	-0.0166806 0.98487	1 1	0.990066 1.00967
559.5	-0.0166429 0.984775	1 1	0.990063 1.00968
560	-0.0166383 0.985244	1 1	0.990061 1.00968
560.5	-0.0166703 0.98551	1 1	0.99006 1.00968
561	-0.0166754 0.985611	1 1	0.99006 1.00968
561.5	-0.0166503 0.98553	1 1	0.990059 1.00968
562	-0.0166416 0.985291	1 1	0.99006 1.00968
562.5	-0.0167173 0.984901	1 1	0.99006 1.00968
563	-0.0167671 0.98436	1 1	0.990059 1.00968
563.5	-0.0167884 0.983628	1 1	0.990059 1.00968
564	-0.0167822 0.983097	1 1	0.99006 1.00968
564.5	-0.0167497 0.983711	1 1	0.990063 1.00968
565	-0.0166893 0.984468	1 1	0.990066 1.00967
565.5	-0.0165973 0.98503	1 1	0.990069 1.00967
566	-0.0166497 0.985408	1 1	0.990072 1.00966
566.5	-0.0166848 0.985624	1 1	0.990076 1.00966
567	-0.0166955 0.985684	1 1	0.99008 1.00965
567.5	-0.0166806 0.985588	1 1	0.990085 1.00965
568	-0.016687 0.985298	1 1	0.990089 1.00964
568.5	-0.0167028 0.984825	1 1	0.990094 1.00964
569	-0.0166896 0.984612	1 1	0.990099 1.00963
569.5	-0.0166462 0.985232	1 1	0.990103 1.00963
570	-0.0166409 0.985669	1 1	0.990108 1.00964
570.5	-0.0167171 0.985929	1 1	0.990114 1.00966
571	-0.0167692 0.986022	1 1	0.99012 1.00968
571.5	-0.0167948 0.985954	1 1	0.990127 1.0097
572	-0.0167923 0.985734	1 1	0.990135 1.00971
572.5	-0.0167611 0.985346	1 1	0.990143 1.00973
573	-0.0167007 0.984798	1 1	0.990151 1.00974
573.5	-0.0166102 0.984072	1 1	0.99016 1.00976
574	-0.0166228 0.984525	1 1	0.990168 1.00977
574.5	-0.0166778 0.984893	1 1	0.990178 1.00978
575	-0.0167077 0.985096	1 1	0.990187 1.0098
575.5	-0.01671 0.985118	1 1	0.990177 1.00981
576	-0.0166857 0.984962	1 1	0.990163 1.00982
576.5	-0.0166791 0.984673	1 1	0.990149 1.00984
577	-0.0166462 0.984239	1 1	0.990136 1.00985
577.5	-0.016586 0.983623	1 1	0.990124 1.00986
578	-0.0166129 0.982805	1 1	0.990114 1.00987
578.5	-0.0166906 0.983212	1 1	0.990105 1.00988
579	-0.0167455 0.98393	1 1	0.990095 1.00988
579.5	-0.0167752 0.984465	1 1	0.990085 1.00989
580	-0.0167768 0.984808	1 1	0.990074 1.0099
580.5	-0.0167494 0.984961	1 1	0.990064 1.00991
581	-0.0166923 0.984969	1 1	0.990054 1.00992
581.5	-0.0166068 0.984833	1 1	0.990044 1.00992
582	-0.0165843 0.984526	1 1	0.990036 1.00993
582.5	-0.0166575 0.984035	1 1	0.990028 1.00993
583	-0.0167055 0.984222	1 1	0.990022 1.00993
583.5	-0.0167294 0.98486	1 1	0.990015 1.00994
584	-0.0167289 0.985317	1 1	0.990009 1.00994
584.5	-0.0167021 0.985569	1 1	0.990003 1.00994
585	-0.0166453 0.985673	1 1	0.989996 1.00994
585.5	-0.0165591 0.985623	1 1	0.989989 1.00995
586	-0.0165409 0.985422	1 1	0.989983 1.00995
586.5	-0.0166238 0.985042	1 1	0.989979 1.00995
587	-0.0166829 0.984488	1 1	0.989974 1.00995
587.5	-0.0167153 0.984574	1 1	0.989969 1.00995
588	-0.0167207 0.985162	1 1	0.989966 1.00995
588.5	-0.0166985 0.985557	1 1	0.989963 1.00994
589	-0.0166469 0.985796	1 1	0.98996 1.00994
589.5	-0.0165646 0.985871	1 1	0.989957 1.00994
590	-0.016527 0.985775	1 1	0.989954 1.00993
590.5	-0.0166164 0.985526	1 1	0.989952 1.00993
591	-0.01668 0.985107	1 1	0.98995 1.00992
591.5	-0.0167187 0.984535	1 1	0.989949 1.00992
592	-0.0167316 0.984599	1 1	0.989949 1.00991
592.5	-0.0167178 0.985171	1 1	0.989949 1.00991
593	-0.016676 0.985562	1 1	0.989949 1.00991
593.5	-0.0166055 0.985779	1 1	0.98995 1.00993
594	-0.0165044 0.985823	1 1	0.989951 1.00995
594.5	-0.0165141 0.985702	1 1	0.989952 1.00997
595	-0.0165669 0.985433	1 1	0.989954 1.01
595.5	-0.0166056 0.985008	1 1	0.989957 1.01002
596	-0.0166433 0.984415	1 1	0.98996 1.01003
596.5	-0.016656 0.984556	1 1	0.989963 1.01005
597	-0.0166423 0.985108	1 1	0.989967 1.01007
597.5	-0.0166003 0.985499	1 1	0.989971 1.01009
598	-0.0165298 0.985707	1 1	0.989976 1.01011
598.5	-0.0165491 0.985735	1 1	0.989981 1.01012
599	-0.0166157 0.985609	1 1	0.989987 1.01014
599.5	-0.0166556 0.985336	1 1	0.989994 1.01015
600	-0.0166693 0.984899	1 1	0.990001 1.01017
