#time   energy normalisedChange momentum normalisedChange
# 0 5.01924e+09 5.01924e+09 (-200.838 -194.392 0) (-116.531 -112.81 -0.57735)
59750 5.01925e+09 1.12483e-06 (-213.728 -292.771 0) (-0.0461136 -0.351972 0)
60000 5.01925e+09 1.13537e-06 (-205.414 -295.246 0) (-0.0163702 -0.360825 0)
60250 5.01925e+09 1.14636e-06 (-197.104 -297.512 0) (0.0133616 -0.368932 0)
60500 5.01925e+09 1.15783e-06 (-188.806 -299.567 0) (0.0430493 -0.376286 0)
60750 5.01925e+09 1.1698e-06 (-180.529 -301.412 0) (0.0726607 -0.382888 0)
61000 5.01925e+09 1.18228e-06 (-172.283 -303.049 0) (0.102164 -0.388745 0)
61250 5.01925e+09 1.19526e-06 (-164.076 -304.483 0) (0.131526 -0.393873 0)
61500 5.01925e+09 1.20873e-06 (-155.917 -305.718 0) (0.160715 -0.398294 0)
61750 5.01925e+09 1.22264e-06 (-147.817 -306.765 0) (0.189698 -0.402039 0)
62000 5.01925e+09 1.23696e-06 (-139.783 -307.634 0) (0.21844 -0.405147 0)
62250 5.01925e+09 1.25164e-06 (-131.826 -308.337 0) (0.246906 -0.407663 0)
62500 5.01925e+09 1.2666e-06 (-123.957 -308.889 0) (0.27506 -0.409639 0)
62750 5.01925e+09 1.28176e-06 (-116.185 -309.307 0) (0.302865 -0.411133 0)
63000 5.01925e+09 1.29708e-06 (-108.522 -309.608 0) (0.330283 -0.412209 0)
63250 5.01925e+09 1.31246e-06 (-100.978 -309.81 0) (0.357274 -0.412933 0)
63500 5.01925e+09 1.32783e-06 (-93.5638 -309.933 0) (0.383799 -0.413374 0)
63750 5.01925e+09 1.34312e-06 (-86.2912 -309.998 0) (0.409818 -0.413606 0)
64000 5.01925e+09 1.35824e-06 (-79.171 -310.024 0) (0.435292 -0.413699 0)
64250 5.01925e+09 1.37317e-06 (-72.2141 -310.032 0) (0.460182 -0.413727 0)
64500 5.01925e+09 1.38786e-06 (-65.4311 -310.042 0) (0.48445 -0.413761 0)
64750 5.01925e+09 1.4023e-06 (-58.8322 -310.072 0) (0.508059 -0.41387 0)
65000 5.01925e+09 1.41646e-06 (-52.4272 -310.142 0) (0.530974 -0.414121 0)
65250 5.01925e+09 1.43032e-06 (-46.2252 -310.269 0) (0.553163 -0.414576 0)
65500 5.01925e+09 1.4439e-06 (-40.2346 -310.471 0) (0.574596 -0.415296 0)
65750 5.01925e+09 1.4572e-06 (-34.4633 -310.762 0) (0.595244 -0.416337 0)
66000 5.01925e+09 1.47023e-06 (-28.9182 -311.156 0) (0.615083 -0.41775 0)
66250 5.01925e+09 1.48301e-06 (-23.6055 -311.668 0) (0.63409 -0.419581 0)
66500 5.01925e+09 1.49557e-06 (-18.5305 -312.309 0) (0.652247 -0.421872 0)
66750 5.01925e+09 1.50794e-06 (-13.6977 -313.088 0) (0.669538 -0.424662 0)
67000 5.01925e+09 1.52015e-06 (-9.11076 -314.016 0) (0.685948 -0.427982 0)
67250 5.01925e+09 1.53222e-06 (-4.77262 -315.1 0) (0.701469 -0.43186 0)
67500 5.01925e+09 1.5442e-06 (-0.685436 -316.347 0) (0.716092 -0.436321 0)
67750 5.01925e+09 1.5561e-06 (3.14935 -317.762 0) (0.729812 -0.441384 0)
68000 5.01925e+09 1.56797e-06 (6.73092 -319.35 0) (0.742626 -0.447064 0)
68250 5.01925e+09 1.57981e-06 (10.059 -321.113 0) (0.754533 -0.453372 0)
68500 5.01925e+09 1.59165e-06 (13.1339 -323.054 0) (0.765534 -0.460315 0)
68750 5.01925e+09 1.6035e-06 (15.9562 -325.174 0) (0.775631 -0.467899 0)
69000 5.01925e+09 1.61539e-06 (18.5271 -327.472 0) (0.784829 -0.476124 0)
69250 5.01925e+09 1.62732e-06 (20.8479 -329.95 0) (0.793132 -0.484989 0)
69500 5.01925e+09 1.6393e-06 (22.9203 -332.606 0) (0.800547 -0.49449 0)
69750 5.01925e+09 1.65133e-06 (24.746 -335.437 0) (0.807078 -0.50462 0)
70000 5.01925e+09 1.66343e-06 (26.3271 -338.443 0) (0.812735 -0.515372 0)
70250 5.01925e+09 1.67559e-06 (27.6657 -341.619 0) (0.817525 -0.526738 0)
70500 5.01925e+09 1.68781e-06 (28.7643 -344.965 0) (0.821455 -0.538707 0)
