#time   totalV   totalAV   Vchange   AVchange   Tchange   ATchange
190    1e+11    1e+11    -4.73022e-15    -4.73022e-15    -2.55698e-16    -2.55698e-16    
191    1e+11    1e+11    -2.28882e-15    -2.28882e-15    2.04559e-15    2.04559e-15    
192    1e+11    1e+11    -1.52588e-15    -1.52588e-15    1.40634e-15    1.40634e-15    
193    1e+11    1e+11    -1.98364e-15    -1.98364e-15    -1.27849e-15    -1.27849e-15    
194    1e+11    1e+11    -1.83105e-15    -1.83105e-15    1.15064e-15    1.15064e-15    
195    1e+11    1e+11    -3.50952e-15    -3.50952e-15    2.55698e-16    2.55698e-16    
196    1e+11    1e+11    -1.67847e-15    -1.67847e-15    1.66204e-15    1.66204e-15    
197    1e+11    1e+11    -7.62939e-16    -7.62939e-16    -1.27849e-15    -1.27849e-15    
198    1e+11    1e+11    -4.73022e-15    -4.73022e-15    8.94944e-16    8.94944e-16    
199    1e+11    1e+11    -1.67847e-15    -1.67847e-15    5.11397e-16    5.11397e-16    
200    1e+11    1e+11    -1.52588e-15    -1.52588e-15    -1.15064e-15    -1.15064e-15    
201    1e+11    1e+11    -2.59399e-15    -2.59399e-15    8.94944e-16    8.94944e-16    
202    1e+11    1e+11    -3.05176e-15    -3.05176e-15    0    0    
203    1e+11    1e+11    -2.74658e-15    -2.74658e-15    -1.27849e-16    -1.27849e-16    
204    1e+11    1e+11    -1.52588e-15    -1.52588e-15    1.02279e-15    1.02279e-15    
205    1e+11    1e+11    -3.96729e-15    -3.96729e-15    5.11397e-16    5.11397e-16    
206    1e+11    1e+11    -2.13623e-15    -2.13623e-15    -6.39246e-16    -6.39246e-16    
207    1e+11    1e+11    -1.83105e-15    -1.83105e-15    1.02279e-15    1.02279e-15    
208    1e+11    1e+11    -2.59399e-15    -2.59399e-15    0    0    
209    1e+11    1e+11    -2.28882e-15    -2.28882e-15    -5.11397e-16    -5.11397e-16    
210    1e+11    1e+11    -1.37329e-15    -1.37329e-15    -8.94944e-16    -8.94944e-16    
211    1e+11    1e+11    -3.8147e-15    -3.8147e-15    2.55698e-16    2.55698e-16    
212    1e+11    1e+11    -2.59399e-15    -2.59399e-15    1.53419e-15    1.53419e-15    
213    1e+11    1e+11    -9.15527e-16    -9.15527e-16    1.15064e-15    1.15064e-15    
214    1e+11    1e+11    -1.37329e-15    -1.37329e-15    -1.02279e-15    -1.02279e-15    
215    1e+11    1e+11    -7.62939e-16    -7.62939e-16    -1.53419e-15    -1.53419e-15    
216    1e+11    1e+11    -3.35693e-15    -3.35693e-15    2.55698e-16    2.55698e-16    
217    1e+11    1e+11    -9.15527e-16    -9.15527e-16    -1.27849e-15    -1.27849e-15    
218    1e+11    1e+11    -7.62939e-16    -7.62939e-16    -1.15064e-15    -1.15064e-15    
219    1e+11    1e+11    -2.44141e-15    -2.44141e-15    1.15064e-15    1.15064e-15    
220    1e+11    1e+11    -1.37329e-15    -1.37329e-15    -7.67095e-16    -7.67095e-16    
221    1e+11    1e+11    -2.74658e-15    -2.74658e-15    -1.15064e-15    -1.15064e-15    
222    1e+11    1e+11    -1.83105e-15    -1.83105e-15    1.27849e-16    1.27849e-16    
223    1e+11    1e+11    -3.35693e-15    -3.35693e-15    1.27849e-16    1.27849e-16    
224    1e+11    1e+11    -1.98364e-15    -1.98364e-15    6.39246e-16    6.39246e-16    
225    1e+11    1e+11    -1.06812e-15    -1.06812e-15    1.78989e-15    1.78989e-15    
226    1e+11    1e+11    -9.15527e-16    -9.15527e-16    2.55698e-15    2.55698e-15    
227    1e+11    1e+11    -2.44141e-15    -2.44141e-15    1.27849e-15    1.27849e-15    
228    1e+11    1e+11    -1.2207e-15    -1.2207e-15    2.55698e-15    2.55698e-15    
229    1e+11    1e+11    -1.2207e-15    -1.2207e-15    1.15064e-15    1.15064e-15    
230    1e+11    1e+11    -3.05176e-15    -3.05176e-15    3.83548e-16    3.83548e-16    
231    1e+11    1e+11    -2.13623e-15    -2.13623e-15    3.83548e-15    3.83548e-15    
232    1e+11    1e+11    -1.2207e-15    -1.2207e-15    5.11397e-16    5.11397e-16    
